"","No","Citiation","lat","lon","sitecode","logk","stage","Method","climate.zone","Ecosystem","Vegetation","Litter.type","Aspect","Elevation","Slope","bio1","bio2","bio3","bio4","bio5","bio6","bio7","bio8","bio9","bio10","bio11","bio12","bio13","bio14","bio15","bio16","bio17","bio18","bio19","Bulk.density","Clay","pH","SOC","N","CEC","EVI","LAI","NPP","SFP","SBD","Initial.C","Initial.N","Initial.C.N","ln_pred_k","logk","mean_mean_daily_temp","log10NO3c","log10DRPc","TPdep","TNdep","log10dis_m3_pyr","log10dis_m3_pmn","log10dis_m3_pmx","run_mm_syr","log10inu_pc_smn","log10inu_pc_umn","log10inu_pc_smx","log10inu_pc_umx","log10inu_pc_slt","log10inu_pc_ult","log10lka_pc_sse","log10lka_pc_use","log10lkv_mc_usu","log10rev_mc_usu","log10dor_pc_pva","log10ria_ha_ssu","log10ria_ha_usu","log10riv_tc_ssu","log10riv_tc_usu","gwt_cm_sav","ele_mt_sav","ele_mt_uav","ele_mt_smn","ele_mt_smx","slp_dg_sav","slp_dg_uav","log10sgr_dk_sav","tmp_dc_syr","tmp_dc_uyr","tmp_dc_smn","tmp_dc_smx","tempmonth","pre_mm_syr","pre_mm_uyr","log10precipmonth","pet_mm_syr","pet_mm_uyr","PETmonth","aet_mm_syr","aet_mm_uyr","AETmonth","ari_ix_sav","ari_ix_uav","cmi_ix_syr","cmi_ix_uyr","moist_indexmonth","snw_pc_syr","snw_pc_uyr","snw_pc_smx","snowmonth","wet_pc_sg1","wet_pc_ug1","wet_pc_sg2","wet_pc_ug2","for_pc_sse","for_pc_use","crp_pc_sse","crp_pc_use","pst_pc_sse","pst_pc_use","ire_pc_sse","ire_pc_use","gla_pc_sse","gla_pc_use","prm_pc_sse","prm_pc_use","pac_pc_sse","pac_pc_use","cly_pc_sav","cly_pc_uav","slt_pc_sav","slt_pc_uav","snd_pc_sav","snd_pc_uav","soc_th_sav","soc_th_uav","swc_pc_syr","swc_pc_uyr","soilwatermonth","kar_pc_sse","kar_pc_use","log10ero_kh_sav","log10ero_kh_uav","log10pop_ct_ssu","log10pop_ct_usu","log10ppd_pk_sav","log10ppd_pk_uav","urb_pc_sse","urb_pc_use","nli_ix_sav","nli_ix_uav","log10rdd_mk_sav","log10rdd_mk_uav","gdp_ud_sav","log10gdp_ud_ssu","log10gdp_ud_usu","northness","slope","elev","tpi"
"5742",5742,"Yuekexin.2020",44.8,116.0333333,1273,-0.366945837,"mid","Litter bag","Arid climates","Grassland","Mixture","Leaf","East",3.8,1.172321916,3.45,12.5,0.247000003,1398.8,27.45,-23.15,50.6,20.55,-15.45,20.55,-15.45,247.5,71.5,1.8,112.8,168.6230469,7.2,175.7,7.2,1.39,15.5,7.8,17.4,2.692,218,1219.05542,2.517410755,1732.199951,15.41352421,0.846460283,NA,NA,NA,-4.75417260675245,-0.366945837,NA,0.0438752157334254,0.0105075644185679,35.0832379427167,475.4934,0.00389116623691048,0.000434077479318593,0.0157787563890409,1,0,0,0,0,0,0,1.30319605742049,1.04532297878666,0.477121254719662,0,0,0.270212854896243,0.410270964252184,0.231724383328517,0.315130317183602,59,898,914,841,1002,1.1,1.1,1.67209785793572,1.7,1.6,-19.8,20.9,NA,258,257,NA,861,859,NA,235,235,NA,0.3,0.3,-0.7,-0.7,NA,17,16,75,NA,1,0,1,0,0,0,0,0,99,100,0,0,0,0,0,0,0,0,16,16,42,43,42,41,16,16,30,30,NA,0,0,2.64345267648619,2.62838893005031,0.0941215958405614,0.185542154854375,0.319730494330225,0.3220124385824,0,0,0,1,1.65321251377534,2.00860017176192,12852,0,6.32951950546674,0.372651606798172,1.05937969684601,899.650024414062,-0.0187500007450581
"5743",5743,"Zhangyujian.2020a",23.77166667,101.27,1320,-0.210525054,"mid","Litter bag","Dry-winter subtropical climates","Forest","Broadleaved","Leaf","North",1937.2,10.15481091,17.05,10,0.492000008,364.3,24.85,4.55,20.3,20.85,11.75,20.85,11.75,1709.2,328.1,25.5,73.7,651.9896851,86.2,878.2,86.2,1.11,23.2,5.7,41.7,4.132,216,3993.179688,35.26830292,9870.700195,16.8480888,0.984519124,451.3,8.4,53.73,-4.46235396190606,-0.210525054,NA,0.0896544833763098,0.0100048087168809,117.508653662016,1266.418,0.591287265058499,0.143014800254095,0.959899587865944,338,0,0,0,0,0,0,-1,-1,0,0,0,1.35715317582396,1.61381012039192,1.92786290007158,2.12232075182386,660,1382,1478,883,1994,16.9,16.9,2.49276038902684,19.4,18.9,13,23.8,NA,1131,1137,NA,1409,1385,NA,920,917,NA,0.81,0.83,-0.19,-0.18,NA,0,0,0,NA,0,0,0,0,35,45,6,6,16,16,2,2,0,0,0,0,44,45,24,24,32,33,44,43,32,32,68,69,NA,0,0,3.50009919191572,3.51759173071191,0.728597243383432,0.989360813776247,1.534609852343,1.51714309297916,0,0,0.3,0,1.81954393554187,1.82607480270083,6537,7.30611537781685,7.7832366039206,0.0403666421771049,16.5476551055908,1740.38000488281,-0.34375
"5744",5744,"Zhangyujian.2020a",23.77166667,101.27,1320,-0.370417125,"mid","Litter bag","Dry-winter subtropical climates","Forest","Broadleaved","Leaf","North",1937.2,10.15481091,17.05,10,0.492000008,364.3,24.85,4.55,20.3,20.85,11.75,20.85,11.75,1709.2,328.1,25.5,73.7,651.9896851,86.2,878.2,86.2,1.11,23.2,5.7,41.7,4.132,216,3993.179688,35.26830292,9870.700195,16.8480888,0.984519124,483.2,7.2,67.11,-4.46235396190606,-0.370417125,NA,0.0896544833763098,0.0100048087168809,117.508653662016,1266.418,0.591287265058499,0.143014800254095,0.959899587865944,338,0,0,0,0,0,0,-1,-1,0,0,0,1.35715317582396,1.61381012039192,1.92786290007158,2.12232075182386,660,1382,1478,883,1994,16.9,16.9,2.49276038902684,19.4,18.9,13,23.8,NA,1131,1137,NA,1409,1385,NA,920,917,NA,0.81,0.83,-0.19,-0.18,NA,0,0,0,NA,0,0,0,0,35,45,6,6,16,16,2,2,0,0,0,0,44,45,24,24,32,33,44,43,32,32,68,69,NA,0,0,3.50009919191572,3.51759173071191,0.728597243383432,0.989360813776247,1.534609852343,1.51714309297916,0,0,0.3,0,1.81954393554187,1.82607480270083,6537,7.30611537781685,7.7832366039206,0.0403666421771049,16.5476551055908,1740.38000488281,-0.34375
"5747",5747,"Zhangyujian.2020b",23.77166667,101.27,1320,-0.423808432,"mid","Litter bag","Dry-winter subtropical climates","Forest","Coniferous","Leaf","North",1937.2,10.15481091,17.05,10,0.492000008,364.3,24.85,4.55,20.3,20.85,11.75,20.85,11.75,1709.2,328.1,25.5,73.7,651.9896851,86.2,878.2,86.2,1.11,23.2,5.7,41.7,4.132,216,3993.179688,35.26830292,9870.700195,16.8480888,0.984519124,466.1,10.7,43.56,-4.46235396190606,-0.423808432,NA,0.0896544833763098,0.0100048087168809,117.508653662016,1266.418,0.591287265058499,0.143014800254095,0.959899587865944,338,0,0,0,0,0,0,-1,-1,0,0,0,1.35715317582396,1.61381012039192,1.92786290007158,2.12232075182386,660,1382,1478,883,1994,16.9,16.9,2.49276038902684,19.4,18.9,13,23.8,NA,1131,1137,NA,1409,1385,NA,920,917,NA,0.81,0.83,-0.19,-0.18,NA,0,0,0,NA,0,0,0,0,35,45,6,6,16,16,2,2,0,0,0,0,44,45,24,24,32,33,44,43,32,32,68,69,NA,0,0,3.50009919191572,3.51759173071191,0.728597243383432,0.989360813776247,1.534609852343,1.51714309297916,0,0,0.3,0,1.81954393554187,1.82607480270083,6537,7.30611537781685,7.7832366039206,0.0403666421771049,16.5476551055908,1740.38000488281,-0.34375
"5748",5748,"Zhangyujian.2020b",23.77166667,101.27,1320,-0.4430345,"mid","Litter bag","Dry-winter subtropical climates","Forest","Coniferous","Leaf","North",1937.2,10.15481091,17.05,10,0.492000008,364.3,24.85,4.55,20.3,20.85,11.75,20.85,11.75,1709.2,328.1,25.5,73.7,651.9896851,86.2,878.2,86.2,1.11,23.2,5.7,41.7,4.132,216,3993.179688,35.26830292,9870.700195,16.8480888,0.984519124,510.5,7.3,69.93,-4.46235396190606,-0.4430345,NA,0.0896544833763098,0.0100048087168809,117.508653662016,1266.418,0.591287265058499,0.143014800254095,0.959899587865944,338,0,0,0,0,0,0,-1,-1,0,0,0,1.35715317582396,1.61381012039192,1.92786290007158,2.12232075182386,660,1382,1478,883,1994,16.9,16.9,2.49276038902684,19.4,18.9,13,23.8,NA,1131,1137,NA,1409,1385,NA,920,917,NA,0.81,0.83,-0.19,-0.18,NA,0,0,0,NA,0,0,0,0,35,45,6,6,16,16,2,2,0,0,0,0,44,45,24,24,32,33,44,43,32,32,68,69,NA,0,0,3.50009919191572,3.51759173071191,0.728597243383432,0.989360813776247,1.534609852343,1.51714309297916,0,0,0.3,0,1.81954393554187,1.82607480270083,6537,7.30611537781685,7.7832366039206,0.0403666421771049,16.5476551055908,1740.38000488281,-0.34375
"5751",5751,"Zhaohongmei.2020",44.28333333,87.93333333,1321,-0.24131515,"mid","Litter bag","Continental/microthermal climates","Desert","Grass","Leaf","East",475,0.174307555,8.65,11.9,0.230999994,1489.9,32.65,-19.05,51.7,24.15,-8.05,25.95,-12.55,178.4,25.1,7.7,33.1,62.63970947,26.9,59,27.4,1.34,37.5,8.4,19.6,2.174,172,1572.71167,3.783928633,1668.099976,15.88985026,0.445174813,366.3,6.9,53.09,-4.71138740335917,-0.24131515,NA,0.0545669425795149,0.0100516417813319,31.027599739816,755.072,0.121231455149621,0.0174507295105361,0.304921161900892,18,0,1.11394335230684,0,1.17609125905568,0,1.23044892137827,-1,0.785329835010767,1.73239375982297,0,0,0.947433721887051,1.51654859422675,1.40596073474172,1.85272391079121,11,479,1710,452,518,0,14.2,1.38021124171161,8.3,2.8,-12.8,26.1,NA,172,235,NA,1037,811,NA,156,218,NA,0.17,0.32,-0.83,-0.68,NA,29,30,100,NA,0,1,0,0,0,10,11,5,41,60,36,11,0,3,0,19,0,31,14,16,50,44,36,40,10,42,17,32,NA,0,0,2.15836249209525,3.79098847508882,0.477844476338758,1.92874396770984,1.40664235535077,2.05528656932615,6,2,7.46,6,2.40312052117582,2.15228834438306,10363,8.27387323076277,9.11293588324949,0.182121500372887,0.336946725845337,476.880004882812,-0.00625000009313226
"5753",5753,"Zhaohongmei.2020",44.28333333,87.93333333,1321,-0.187394099,"mid","Litter bag","Continental/microthermal climates","Desert","Grass","Leaf","East",475,0.174307555,8.65,11.9,0.230999994,1489.9,32.65,-19.05,51.7,24.15,-8.05,25.95,-12.55,178.4,25.1,7.7,33.1,62.63970947,26.9,59,27.4,1.34,37.5,8.4,19.6,2.174,172,1572.71167,3.783928633,1668.099976,15.88985026,0.445174813,407.9,21.2,19.24,-4.71138740335917,-0.187394099,NA,0.0545669425795149,0.0100516417813319,31.027599739816,755.072,0.121231455149621,0.0174507295105361,0.304921161900892,18,0,1.11394335230684,0,1.17609125905568,0,1.23044892137827,-1,0.785329835010767,1.73239375982297,0,0,0.947433721887051,1.51654859422675,1.40596073474172,1.85272391079121,11,479,1710,452,518,0,14.2,1.38021124171161,8.3,2.8,-12.8,26.1,NA,172,235,NA,1037,811,NA,156,218,NA,0.17,0.32,-0.83,-0.68,NA,29,30,100,NA,0,1,0,0,0,10,11,5,41,60,36,11,0,3,0,19,0,31,14,16,50,44,36,40,10,42,17,32,NA,0,0,2.15836249209525,3.79098847508882,0.477844476338758,1.92874396770984,1.40664235535077,2.05528656932615,6,2,7.46,6,2.40312052117582,2.15228834438306,10363,8.27387323076277,9.11293588324949,0.182121500372887,0.336946725845337,476.880004882812,-0.00625000009313226
"5755",5755,"Zhaohongmei.2020",44.28333333,87.93333333,1321,-0.471533246,"mid","Litter bag","Continental/microthermal climates","Desert","Grass","Leaf","East",475,0.174307555,8.65,11.9,0.230999994,1489.9,32.65,-19.05,51.7,24.15,-8.05,25.95,-12.55,178.4,25.1,7.7,33.1,62.63970947,26.9,59,27.4,1.34,37.5,8.4,19.6,2.174,172,1572.71167,3.783928633,1668.099976,15.88985026,0.445174813,355.5,15.6,22.79,-4.71138740335917,-0.471533246,NA,0.0545669425795149,0.0100516417813319,31.027599739816,755.072,0.121231455149621,0.0174507295105361,0.304921161900892,18,0,1.11394335230684,0,1.17609125905568,0,1.23044892137827,-1,0.785329835010767,1.73239375982297,0,0,0.947433721887051,1.51654859422675,1.40596073474172,1.85272391079121,11,479,1710,452,518,0,14.2,1.38021124171161,8.3,2.8,-12.8,26.1,NA,172,235,NA,1037,811,NA,156,218,NA,0.17,0.32,-0.83,-0.68,NA,29,30,100,NA,0,1,0,0,0,10,11,5,41,60,36,11,0,3,0,19,0,31,14,16,50,44,36,40,10,42,17,32,NA,0,0,2.15836249209525,3.79098847508882,0.477844476338758,1.92874396770984,1.40664235535077,2.05528656932615,6,2,7.46,6,2.40312052117582,2.15228834438306,10363,8.27387323076277,9.11293588324949,0.182121500372887,0.336946725845337,476.880004882812,-0.00625000009313226
"5757",5757,"Zhaohongmei.2020",44.28333333,87.93333333,1321,-0.164467959,"mid","Litter bag","Continental/microthermal climates","Desert","Grass","Leaf","East",475,0.174307555,8.65,11.9,0.230999994,1489.9,32.65,-19.05,51.7,24.15,-8.05,25.95,-12.55,178.4,25.1,7.7,33.1,62.63970947,26.9,59,27.4,1.34,37.5,8.4,19.6,2.174,172,1572.71167,3.783928633,1668.099976,15.88985026,0.445174813,339.6,14.1,24.09,-4.71138740335917,-0.164467959,NA,0.0545669425795149,0.0100516417813319,31.027599739816,755.072,0.121231455149621,0.0174507295105361,0.304921161900892,18,0,1.11394335230684,0,1.17609125905568,0,1.23044892137827,-1,0.785329835010767,1.73239375982297,0,0,0.947433721887051,1.51654859422675,1.40596073474172,1.85272391079121,11,479,1710,452,518,0,14.2,1.38021124171161,8.3,2.8,-12.8,26.1,NA,172,235,NA,1037,811,NA,156,218,NA,0.17,0.32,-0.83,-0.68,NA,29,30,100,NA,0,1,0,0,0,10,11,5,41,60,36,11,0,3,0,19,0,31,14,16,50,44,36,40,10,42,17,32,NA,0,0,2.15836249209525,3.79098847508882,0.477844476338758,1.92874396770984,1.40664235535077,2.05528656932615,6,2,7.46,6,2.40312052117582,2.15228834438306,10363,8.27387323076277,9.11293588324949,0.182121500372887,0.336946725845337,476.880004882812,-0.00625000009313226
"5759",5759,"Zhaohongmei.2020",44.28333333,87.93333333,1321,0.059381635,"late","Litter bag","Continental/microthermal climates","Desert","Grass","Leaf","East",475,0.174307555,8.65,11.9,0.230999994,1489.9,32.65,-19.05,51.7,24.15,-8.05,25.95,-12.55,178.4,25.1,7.7,33.1,62.63970947,26.9,59,27.4,1.34,37.5,8.4,19.6,2.174,172,1572.71167,3.783928633,1668.099976,15.88985026,0.445174813,312,15.8,19.75,-4.71138740335917,0.059381635,NA,0.0545669425795149,0.0100516417813319,31.027599739816,755.072,0.121231455149621,0.0174507295105361,0.304921161900892,18,0,1.11394335230684,0,1.17609125905568,0,1.23044892137827,-1,0.785329835010767,1.73239375982297,0,0,0.947433721887051,1.51654859422675,1.40596073474172,1.85272391079121,11,479,1710,452,518,0,14.2,1.38021124171161,8.3,2.8,-12.8,26.1,NA,172,235,NA,1037,811,NA,156,218,NA,0.17,0.32,-0.83,-0.68,NA,29,30,100,NA,0,1,0,0,0,10,11,5,41,60,36,11,0,3,0,19,0,31,14,16,50,44,36,40,10,42,17,32,NA,0,0,2.15836249209525,3.79098847508882,0.477844476338758,1.92874396770984,1.40664235535077,2.05528656932615,6,2,7.46,6,2.40312052117582,2.15228834438306,10363,8.27387323076277,9.11293588324949,0.182121500372887,0.336946725845337,476.880004882812,-0.00625000009313226
"5766",5766,"Akinyele.2021",7.67,3.81,1322,-0.133446848,"mid","Litter bag","Tropical megathermal climates","Farmland","Broadleaved","Leaf","West",261,0.588386476,26.05,8.5,0.630999994,139.5,34.85,21.45,13.4,25.15,26.65,27.75,24.15,1250.3,201.6,7.3,68.8,475.2472534,36,199.5,506.9,1.33,14,6.2,35,2.507,116,4036.789063,15.87946415,8014.200195,13.9228195,0.811476052,38.8,8.7,4.46,-5.24848397734233,-0.133446848,NA,0.200110585629812,0.0255316748110425,222.007636834919,539.6524,0.865163219506086,0.34222522936079,1.19898680567093,639,0,0,0,0,0,0,-1,-1,0,0,0,1.4426051789648,1.76148430103277,2.06638929418239,2.32088126310798,134,239,258,176,289,2.5,2.3,1.6232492903979,26.4,26.3,24.1,28.4,NA,1224,1225,NA,1683,1682,NA,1035,1036,NA,0.73,0.73,-0.27,-0.27,NA,0,0,0,NA,0,0,0,0,15,26,71,78,2,1,0,0,0,0,0,0,1,0,21,21,25,24,55,55,21,21,64,64,NA,0,0,4.26969969738437,4.18608008609145,1.54441534103564,1.96876304819725,2.40669343379621,2.47114936825912,0,6,0,1,2.02118929906994,2.18184358794477,7872,7.55313312455304,8.41857297686816,-0.0751698091626167,2.71508479118347,259.380004882812,0.159999996423721
"5767",5767,"Akinyele.2021",7.67,3.81,1322,-0.035990361,"mid","Litter bag","Tropical megathermal climates","Farmland","Broadleaved","Leaf","West",261,0.588386476,26.05,8.5,0.630999994,139.5,34.85,21.45,13.4,25.15,26.65,27.75,24.15,1250.3,201.6,7.3,68.8,475.2472534,36,199.5,506.9,1.33,14,6.2,35,2.507,116,4036.789063,15.87946415,8014.200195,13.9228195,0.811476052,48.65,11.5,4.23,-5.24848397734233,-0.035990361,NA,0.200110585629812,0.0255316748110425,222.007636834919,539.6524,0.865163219506086,0.34222522936079,1.19898680567093,639,0,0,0,0,0,0,-1,-1,0,0,0,1.4426051789648,1.76148430103277,2.06638929418239,2.32088126310798,134,239,258,176,289,2.5,2.3,1.6232492903979,26.4,26.3,24.1,28.4,NA,1224,1225,NA,1683,1682,NA,1035,1036,NA,0.73,0.73,-0.27,-0.27,NA,0,0,0,NA,0,0,0,0,15,26,71,78,2,1,0,0,0,0,0,0,1,0,21,21,25,24,55,55,21,21,64,64,NA,0,0,4.26969969738437,4.18608008609145,1.54441534103564,1.96876304819725,2.40669343379621,2.47114936825912,0,6,0,1,2.02118929906994,2.18184358794477,7872,7.55313312455304,8.41857297686816,-0.0751698091626167,2.71508479118347,259.380004882812,0.159999996423721
"5768",5768,"Akinyele.2021",7.67,3.81,1322,-0.139614074,"mid","Litter bag","Tropical megathermal climates","Farmland","Broadleaved","Leaf","West",261,0.588386476,26.05,8.5,0.630999994,139.5,34.85,21.45,13.4,25.15,26.65,27.75,24.15,1250.3,201.6,7.3,68.8,475.2472534,36,199.5,506.9,1.33,14,6.2,35,2.507,116,4036.789063,15.87946415,8014.200195,13.9228195,0.811476052,57.34,12.2,4.7,-5.24848397734233,-0.139614074,NA,0.200110585629812,0.0255316748110425,222.007636834919,539.6524,0.865163219506086,0.34222522936079,1.19898680567093,639,0,0,0,0,0,0,-1,-1,0,0,0,1.4426051789648,1.76148430103277,2.06638929418239,2.32088126310798,134,239,258,176,289,2.5,2.3,1.6232492903979,26.4,26.3,24.1,28.4,NA,1224,1225,NA,1683,1682,NA,1035,1036,NA,0.73,0.73,-0.27,-0.27,NA,0,0,0,NA,0,0,0,0,15,26,71,78,2,1,0,0,0,0,0,0,1,0,21,21,25,24,55,55,21,21,64,64,NA,0,0,4.26969969738437,4.18608008609145,1.54441534103564,1.96876304819725,2.40669343379621,2.47114936825912,0,6,0,1,2.02118929906994,2.18184358794477,7872,7.55313312455304,8.41857297686816,-0.0751698091626167,2.71508479118347,259.380004882812,0.159999996423721
"5769",5769,"Asigbaase.2021",6.083333333,-0.45,1323,0.285244414,"late","Litter bag","Tropical megathermal climates","Forest","Broadleaved","Leaf","West",221,0.210285634,25.45,7.6,0.686000013,104,32.35,21.25,11.1,25.75,26.15,26.85,24.05,1483.3,226.9,29.8,48.4,556.6886597,132.6,357.5,374.5,1.39,34,6.5,67.8,7.341,427,4743.785156,36.48125076,348.5,12.79276907,0.964579165,406.1,12.3,33.02,-4.5471912509223,0.285244414,NA,0.181652205560216,0.0119191288033542,213.29677329286,625.0448,0.371252629124939,0.14921911265538,0.579326203755255,260,0,0,0,0,0.301029995663981,0.301029995663981,-1,-1,0,0,0,1.29261045283832,1.29261045283832,1.70733167443476,1.70733167443476,223,286,286,174,754,4.7,4.7,1.67209785793572,25,25,23.2,26.2,NA,1605,1605,NA,1600,1600,NA,1297,1297,NA,1.01,1.01,0,0,NA,0,0,0,NA,0,0,0,0,15,15,11,11,0,0,2,2,0,0,0,0,8,8,27,27,28,28,45,45,31,31,82,81,NA,0,0,3.62211036036122,3.62211036036122,1.56598941335452,1.56598941335452,2.34153937573576,2.34153937573576,8,8,2.74,3,2,2,3953,7.92768959586484,7.92768963690269,-0.151166319847107,2.81456780433655,220.130004882812,0.137500002980232
"5770",5770,"Asigbaase.2021",6.083333333,-0.45,1323,0.117072337,"late","Litter bag","Tropical megathermal climates","Forest","Broadleaved","Leaf","West",221,0.210285634,25.45,7.6,0.686000013,104,32.35,21.25,11.1,25.75,26.15,26.85,24.05,1483.3,226.9,29.8,48.4,556.6886597,132.6,357.5,374.5,1.39,34,6.5,67.8,7.341,427,4743.785156,36.48125076,348.5,12.79276907,0.964579165,405.9,13.8,29.41,-4.5471912509223,0.117072337,NA,0.181652205560216,0.0119191288033542,213.29677329286,625.0448,0.371252629124939,0.14921911265538,0.579326203755255,260,0,0,0,0,0.301029995663981,0.301029995663981,-1,-1,0,0,0,1.29261045283832,1.29261045283832,1.70733167443476,1.70733167443476,223,286,286,174,754,4.7,4.7,1.67209785793572,25,25,23.2,26.2,NA,1605,1605,NA,1600,1600,NA,1297,1297,NA,1.01,1.01,0,0,NA,0,0,0,NA,0,0,0,0,15,15,11,11,0,0,2,2,0,0,0,0,8,8,27,27,28,28,45,45,31,31,82,81,NA,0,0,3.62211036036122,3.62211036036122,1.56598941335452,1.56598941335452,2.34153937573576,2.34153937573576,8,8,2.74,3,2,2,3953,7.92768959586484,7.92768963690269,-0.151166319847107,2.81456780433655,220.130004882812,0.137500002980232
"5771",5771,"Alves.  2021",-19.225833,-49.4541667,1324,-0.115487841,"mid","Litter bag","Dry-winter subtropical climates","Grassland","Broadleaved","Leaf","South",569,1.038835883,24.05,9.4,0.636999989,143.5,30.95,16.25,14.7,24.85,22.15,25.35,21.75,1340.2,255.6,8.3,78,726.9020386,40.9,313.1,58.6,1.3,24.2,5.4,21.6,1.41,107,3527.178467,16.41383934,6990.700195,16.64125025,0.93623817,NA,NA,NA,-4.73636406852963,-0.115487841,NA,0.138422077256265,0.0145437320788705,252.485154999981,709.3583,1.72970731878506,1.24395530197874,2.04077633947175,335,0,0,0.778151250383644,0.301029995663981,1,0.301029995663981,-1,-1,0.301029995663981,0,0,1.57811177778963,2.94833372915199,2.7388431621181,3.80540569714278,186,562,655,497,627,2.5,3.6,1.69897000433602,23.8,23.1,20.9,25.3,NA,1361,1394,NA,1747,1720,NA,1140,1151,NA,0.78,0.81,-0.22,-0.19,NA,0,0,0,NA,0,0,0,0,0,0,1,3,80,78,0,1,0,0,0,0,0,0,30,29,16,16,54,55,14,15,64,66,NA,0,0,3.78859255592036,3.95433900860246,0.0538464268522527,1.42365539257338,0.451632947456991,0.842297134328065,0,0,0,1,1.88649072517248,1.92941892571429,14779,5.75610413310378,8.60891851080702,-0.0595229268074036,2.0416567325592,565.47998046875,0.206249997019768
"5772",5772,"Alves.  2021",-19.1716667,-49.550556,1325,0.009450896,"mid","Litter bag","Dry-winter subtropical climates","Grassland","Broadleaved","Leaf","North",569,1.111509085,24.45,9.3,0.632000017,142.3,31.35,16.65,14.7,25.25,22.65,25.75,22.15,1331.3,252.2,8.4,78.2,725.291687,39.8,311.2,59.1,1.32,20.6,5.5,20.1,1.701,99,3363.753174,15.84553528,7087.200195,15.35662711,0.934547544,NA,NA,NA,-4.76318468915072,0.009450896,NA,0.143119369955605,0.0148705193432374,252.306438392762,709.3583,1.75838951705279,1.27123735447084,2.07134432719507,329,0,0,0.477121254719662,0.301029995663981,0.698970004336019,0.301029995663981,-1,-1,0.301029995663981,0,0,1.73614142879047,2.98301884239115,2.81789311505805,3.85133804361911,208,568,650,481,736,2.6,3.5,1.69019608002851,23.8,23.1,20.9,25.4,NA,1368,1393,NA,1745,1721,NA,1144,1151,NA,0.78,0.81,-0.22,-0.19,NA,0,0,0,NA,0,0,0,0,0,0,3,3,66,77,0,0,0,0,0,0,0,0,30,29,16,16,54,55,14,15,65,66,NA,0,0,3.91803033678488,3.94899945402695,0.143639235274543,1.43341777677003,0.487986331129393,0.821644517542217,0,0,0,1,2.16731733474818,1.94939000664491,14779,7.20059047259076,8.62602047846375,0.0585561171174049,2.91030192375183,513.22998046875,0.408749997615814
"5773",5773,"Baietto.2021",-31.3986416,-55.695522,1326,-0.333922153,"mid","Litter bag","Dry-winter subtropical climates","Forest","Broadleaved","Leaf","North",231,1.178201318,17.95,9.4,0.430000019,448,29.65,7.75,21.9,21.25,12.35,23.75,12.35,1495.8,158.4,83.5,16.7,390.8479614,286.3,395.9,286.3,1.25,23.8,5.4,70,3.94,178,4649.160645,23.79821396,8249.400391,13.58410865,0.857453465,472.53,10.63,44.45,-5.053239806568,-0.333922153,NA,0.279966266155801,0.0120027529080662,318.307686715817,548.5802,1.56471339622117,1.26881190373978,1.76960623051886,588,0.301029995663981,0,0.602059991327962,0,0.778151250383644,0.301029995663981,0.0413926851582251,-1,0.301029995663981,0,0,1.58912265020585,2.58764474970151,2.49877493158861,3.38508928067291,106,166,187,134,269,2.1,1.9,1.20411998265592,18.1,18.1,12,24.8,NA,1318,1362,NA,1415,1416,NA,1075,1102,NA,0.93,0.96,-0.07,-0.04,NA,0,0,1,NA,0,0,0,0,2,6,1,3,74,59,1,1,0,0,0,0,0,0,25,26,23,22,52,53,19,20,81,83,NA,0,0,2.89431606268444,2.88536122003151,0.0346284566253203,1.9444678664041,0.182699903336043,1.68568800812626,0,2,0,3,2.59328606702046,2.66181268553726,17377,5.96782914701726,9.20297941897067,0.152930781245232,2.8201425075531,171.75,0.135000005364418
"5774",5774,"Baietto.2021",-31.3986416,-55.695522,1326,-0.400018732,"mid","Litter bag","Dry-winter subtropical climates","Forest","Coniferous","Leaf","North",231,1.178201318,17.95,9.4,0.430000019,448,29.65,7.75,21.9,21.25,12.35,23.75,12.35,1495.8,158.4,83.5,16.7,390.8479614,286.3,395.9,286.3,1.25,23.8,5.4,70,3.94,178,4649.160645,23.79821396,8249.400391,13.58410865,0.857453465,421.34,8.07,52.21,-5.053239806568,-0.400018732,NA,0.279966266155801,0.0120027529080662,318.307686715817,548.5802,1.56471339622117,1.26881190373978,1.76960623051886,588,0.301029995663981,0,0.602059991327962,0,0.778151250383644,0.301029995663981,0.0413926851582251,-1,0.301029995663981,0,0,1.58912265020585,2.58764474970151,2.49877493158861,3.38508928067291,106,166,187,134,269,2.1,1.9,1.20411998265592,18.1,18.1,12,24.8,NA,1318,1362,NA,1415,1416,NA,1075,1102,NA,0.93,0.96,-0.07,-0.04,NA,0,0,1,NA,0,0,0,0,2,6,1,3,74,59,1,1,0,0,0,0,0,0,25,26,23,22,52,53,19,20,81,83,NA,0,0,2.89431606268444,2.88536122003151,0.0346284566253203,1.9444678664041,0.182699903336043,1.68568800812626,0,2,0,3,2.59328606702046,2.66181268553726,17377,5.96782914701726,9.20297941897067,0.152930781245232,2.8201425075531,171.75,0.135000005364418
